"id","latitude","longitude","year","name","maturity","bottom_depth","surface_temperature","bottom_temperature","haul","cpue"
193529,60.98359,-171.4863,2010,"hair crab","Total female",60,7.6,-1.4,172,67
186768,57.33856,-163.37324,2011,"hair crab","Total female",53,3.4,2.1,41,79
186769,57.33897,-161.53732,2011,"hair crab","Total female",57,3,2.3,16,244
186770,57.3318,-160.94312,2011,"hair crab","Total female",61,2.8,2.7,18,73
186771,57.33583,-160.30475,2011,"hair crab","Total female",61,2.8,2.6,9,74
186772,57.33187,-168.98133,2011,"hair crab","Total female",70,5.1,2.9,92,151
186773,57.66769,-160.9007,2011,"hair crab","Total female",56,2.3,2.2,19,75
186774,57.50109,-169.38293,2011,"hair crab","Total female",69,4.3,0.7,102,155
186775,57.50159,-170.00035,2011,"hair crab","Total female",68,4.3,2.3,104,74
186776,57.50033,-170.57718,2011,"hair crab","Total female",74,5.6,2.7,103,69
186777,57.99723,-167.81511,2011,"hair crab","Total female",66,3.5,1,71,70
186799,57.99949,-165.25368,2011,"hair crab","Total female",50,2.4,2.2,49,77
186813,58.9972,-167.90188,2011,"hair crab","Total female",42,2.7,2.5,68,85
186984,58.98824,-168.51245,2011,"hair crab","Total female",47,3.6,3,109,79
186985,59.32042,-167.92138,2011,"hair crab","Total female",40,2.9,2.7,66,245
186986,59.33628,-168.57399,2011,"hair crab","Total female",42,3.5,3.3,110,165
186994,59.99417,-168.65158,2011,"hair crab","Total female",39,4.5,3.6,112,86
186995,59.99624,-170.62627,2011,"hair crab","Total female",65,4.7,-0.3,117,69
186996,60.33493,-168.66351,2011,"hair crab","Total female",36,5,4,116,82
186997,60.32971,-169.30202,2011,"hair crab","Total female",43,4.3,3.1,117,75
186998,60.33125,-169.98513,2011,"hair crab","Total female",51,4.6,1.2,118,154
186999,60.33052,-170.66416,2011,"hair crab","Total female",62,4.6,-0.5,116,223
187000,60.34198,-171.35697,2011,"hair crab","Total female",66,2.6,-0.6,135,70
187015,60.66928,-171.41678,2011,"hair crab","Total female",63,5.1,-0.9,173,193
187016,60.99762,-171.4781,2011,"hair crab","Total female",60,5.2,-1.1,174,65
187607,56.33111,-162.19315,2011,"hair crab","Total male",75,5.2,2.7,28,73
187608,56.33843,-160.9812,2011,"hair crab","Total male",53,4.5,3.9,15,160
187609,56.67062,-162.78735,2011,"hair crab","Total male",72,4.6,1.9,26,226
187610,56.6619,-162.18588,2011,"hair crab","Total male",71,4.6,3,27,321
187611,56.67642,-161.57573,2011,"hair crab","Total male",90,4,2.6,14,1235
187612,56.67048,-160.98283,2011,"hair crab","Total male",67,4.7,3.3,16,235
187613,56.6577,-160.38638,2011,"hair crab","Total male",58,4.3,3.9,13,223
187614,56.67827,-168.9078,2011,"hair crab","Total male",100,6,3.4,91,89
187645,56.66983,-170.09889,2011,"hair crab","Total male",95,5.3,3.8,93,65
187646,57.00006,-167.69321,2011,"hair crab","Total male",77,6.1,3.4,74,627
187647,57.00301,-162.7859,2011,"hair crab","Total male",61,3.3,2.1,26,828
187648,57.00593,-162.16298,2011,"hair crab","Total male",60,3,2.3,25,231
187649,56.9966,-161.56405,2011,"hair crab","Total male",69,3.6,2.8,15,396
187650,56.99836,-160.9434,2011,"hair crab","Total male",67,3.6,3.2,17,593
187651,57.00092,-160.34479,2011,"hair crab","Total male",65,3.6,3.4,10,439
187652,57.00293,-159.68733,2011,"hair crab","Total male",55,4.2,3.9,11,154
187653,57.00081,-168.95086,2011,"hair crab","Total male",79,5.1,3.1,94,74
187654,56.99474,-169.54698,2011,"hair crab","Total male",60,3.8,1.7,97,283
187655,57.0039,-170.15914,2011,"hair crab","Total male",68,3.8,3.4,99,74
187656,57.33856,-163.37324,2011,"hair crab","Total male",53,3.4,2.1,41,157
187657,57.35191,-162.13991,2011,"hair crab","Total male",51,2.9,2.3,24,395
187658,57.33897,-161.53732,2011,"hair crab","Total male",57,3,2.3,16,733
187659,57.3318,-160.94312,2011,"hair crab","Total male",61,2.8,2.7,18,220
187831,57.33583,-160.30475,2011,"hair crab","Total male",61,2.8,2.6,9,148
187832,57.32956,-159.67317,2011,"hair crab","Total male",56,3.1,3,10,78
187833,57.33187,-168.98133,2011,"hair crab","Total male",70,5.1,2.9,92,530
187834,57.32902,-169.61458,2011,"hair crab","Total male",61,4.2,1.4,101,75
187835,57.3383,-170.85303,2011,"hair crab","Total male",83,5.9,2.9,102,71
187860,57.15973,-169.32877,2011,"hair crab","Total male",71,4.4,2.1,93,78
187861,57.16583,-169.8903,2011,"hair crab","Total male",50,4.2,3.7,96,1107
187862,57.11403,-170.45833,2011,"hair crab","Total male",51,4.1,4,100,1264
187863,57.66673,-167.76701,2011,"hair crab","Total male",69,3,2.5,72,80
187864,57.66013,-163.99652,2011,"hair crab","Total male",52,2.4,1.7,37,79
187865,57.67096,-163.40288,2011,"hair crab","Total male",46,2.4,2.1,38,231
187866,57.67344,-162.76624,2011,"hair crab","Total male",44,2.2,2.2,24,150
187867,57.66769,-160.9007,2011,"hair crab","Total male",56,2.3,2.2,19,75
187868,57.50109,-169.38293,2011,"hair crab","Total male",69,4.3,0.7,102,155
187869,57.50159,-170.00035,2011,"hair crab","Total male",68,4.3,2.3,104,148
187870,57.99949,-165.25368,2011,"hair crab","Total male",50,2.4,2.2,49,77
188458,56.00302,-162.25344,2011,"hair crab","Total male",71,4.5,3.9,29,150
188498,60.01167,-167.99901,2011,"hair crab","Total male",26,5.2,5,113,163
188499,59.99417,-168.65158,2011,"hair crab","Total male",39,4.5,3.6,112,1032
188500,60.00389,-169.32824,2011,"hair crab","Total male",46,4,2.5,114,377
188501,60.33244,-167.96404,2011,"hair crab","Total male",32,6.2,5.9,115,241
188502,60.33493,-168.66351,2011,"hair crab","Total male",36,5,4,116,4426
188503,60.32971,-169.30202,2011,"hair crab","Total male",43,4.3,3.1,117,1736
188504,60.33125,-169.98513,2011,"hair crab","Total male",51,4.6,1.2,118,77
188505,60.33052,-170.66416,2011,"hair crab","Total male",62,4.6,-0.5,116,74
188506,60.66928,-171.41678,2011,"hair crab","Total male",63,5.1,-0.9,173,64
188720,60.99762,-171.4781,2011,"hair crab","Total male",60,5.2,-1.1,174,65
188721,60.99808,-172.1477,2011,"hair crab","Total male",64,4.9,-1.2,175,75
189611,58.33628,-167.84441,2011,"hair crab","Total male",59,3.3,1.6,70,198
189612,58.33393,-167.19253,2011,"hair crab","Total male",51,2.5,2,70,79
189613,58.33387,-165.91866,2011,"hair crab","Total male",44,2.2,2.2,61,73
189614,58.3332,-165.30212,2011,"hair crab","Total male",45,2.3,2.1,48,74
189615,58.31991,-168.46197,2011,"hair crab","Total male",65,4.2,1.2,107,75
189616,58.66435,-167.8802,2011,"hair crab","Total male",47,2.3,2,69,372
189617,58.66263,-168.4836,2011,"hair crab","Total male",53,3.6,2.3,108,78
189618,58.9972,-167.90188,2011,"hair crab","Total male",42,2.7,2.5,68,254
189825,58.98824,-168.51245,2011,"hair crab","Total male",47,3.6,3,109,476
189826,59.32042,-167.92138,2011,"hair crab","Total male",40,2.9,2.7,66,1469
189827,59.33628,-168.57399,2011,"hair crab","Total male",42,3.5,3.3,110,1654
189828,59.33764,-169.22374,2011,"hair crab","Total male",51,3.4,2.1,112,76
189829,59.32676,-170.53269,2011,"hair crab","Total male",68,4.4,-0.6,119,66
189830,59.6609,-167.95391,2011,"hair crab","Total male",35,3,3,65,323
189831,59.65413,-168.59591,2011,"hair crab","Total male",39,3.8,3.7,111,1649
193545,55.34436,-164.55195,2011,"hair crab","Total female",101,7.2,4.6,77,72
193546,56.00302,-162.25344,2011,"hair crab","Total female",71,4.5,3.9,29,75
193547,56.33111,-162.19315,2011,"hair crab","Total female",75,5.2,2.7,28,73
193568,56.67062,-162.78735,2011,"hair crab","Total female",72,4.6,1.9,26,151
193569,56.67642,-161.57573,2011,"hair crab","Total female",90,4,2.6,14,329
193570,56.67048,-160.98283,2011,"hair crab","Total female",67,4.7,3.3,16,78
193571,57.00301,-162.7859,2011,"hair crab","Total female",61,3.3,2.1,26,301
193572,57.00593,-162.16298,2011,"hair crab","Total female",60,3,2.3,25,154
193573,56.9966,-161.56405,2011,"hair crab","Total female",69,3.6,2.8,15,79
193574,56.99836,-160.9434,2011,"hair crab","Total female",67,3.6,3.2,17,74
193575,56.99474,-169.54698,2011,"hair crab","Total female",60,3.8,1.7,97,71
186537,59.00615,-165.28591,2012,"hair crab","Total female",30,,,99,226
186538,59.00689,-169.1713,2012,"hair crab","Total female",53,3.3,-1.3,118,159
186539,59.33514,-168.57602,2012,"hair crab","Total female",42,3.9,-1.2,108,242
186540,59.33701,-169.23753,2012,"hair crab","Total female",50,3.9,-1.3,117,88
186541,59.33295,-171.18367,2012,"hair crab","Total female",75,6.1,-1.4,142,69
186542,59.66548,-168.61805,2012,"hair crab","Total female",40,4.3,-1,109,462
186560,59.66885,-171.92225,2012,"hair crab","Total female",78,7.5,-1.3,167,73
186561,59.99924,-169.32185,2012,"hair crab","Total female",46,4.7,-1.2,115,324
186562,60.00063,-169.97247,2012,"hair crab","Total female",55,4.5,-1.4,112,82
186563,60.3349,-168.67442,2012,"hair crab","Total female",37,5.3,-0.1,113,95
186564,60.32902,-169.33349,2012,"hair crab","Total female",43,5.3,-1.1,114,623
186565,60.33153,-170.66203,2012,"hair crab","Total female",61,4.6,-1.4,149,64
186566,60.33642,-172.0577,2012,"hair crab","Total female",62,5.5,-1.4,146,151
186567,60.1547,-172.9732,2012,"hair crab","Total female",59,4.5,-1.4,157,76
186568,60.65863,-171.42895,2012,"hair crab","Total female",63,6.6,-1.5,151,70
186582,60.97687,-171.48992,2012,"hair crab","Total female",60,6.7,-1.5,152,72
186583,61.00068,-172.17225,2012,"hair crab","Total female",63,5.8,-1.3,148,74
187029,55.66091,-163.41268,2012,"hair crab","Total female",81,4.4,1.8,45,71
187030,56.00124,-162.24188,2012,"hair crab","Total female",72,4.8,0.8,21,146
187031,56.6566,-161.59947,2012,"hair crab","Total female",89,3.3,0.1,22,332
187214,57.00179,-162.78791,2012,"hair crab","Total female",61,0.4,0.1,28,148
187215,56.99759,-160.95728,2012,"hair crab","Total female",63,1.2,0.1,16,64
187216,57.00399,-160.32765,2012,"hair crab","Total female",64,0.7,0.3,12,367
187217,56.9975,-169.57499,2012,"hair crab","Total female",60,5,-0.1,130,71
187218,57.00226,-170.16323,2012,"hair crab","Total female",69,2.4,1.2,132,73
187219,57.32752,-162.77458,2012,"hair crab","Total female",48,1.3,1.1,29,86
187220,57.32217,-162.14773,2012,"hair crab","Total female",50,1.1,1.1,25,339
187221,57.3335,-161.53905,2012,"hair crab","Total female",56,0.9,0.9,18,86
187222,57.33005,-160.9292,2012,"hair crab","Total female",64,0.4,-0.2,15,67
187223,57.33554,-160.29652,2012,"hair crab","Total female",62,0.5,-0.1,13,90
187224,57.3429,-168.98755,2012,"hair crab","Total female",71,5.1,0,126,88
187237,57.17094,-168.62362,2012,"hair crab","Total female",77,5.6,-0.1,125,73
187238,57.66675,-163.385,2012,"hair crab","Total female",46,1.5,1.5,39,73
187239,57.6691,-169.02209,2012,"hair crab","Total female",68,5.3,0.1,124,83
187240,57.668,-170.28052,2012,"hair crab","Total female",73,5.6,-0.2,134,73
187241,57.50249,-169.36644,2012,"hair crab","Total female",70,5.5,0.4,125,81
187242,57.49883,-169.98315,2012,"hair crab","Total female",68,5.5,-0.2,139,80
187436,58.9969,-167.88514,2012,"hair crab","Total female",43,3.9,-0.2,106,331
188007,59.66286,-167.95397,2012,"hair crab","Total male",35,0.9,0.6,109,1425
188008,59.66548,-168.61805,2012,"hair crab","Total male",40,4.3,-1,109,1155
188009,59.6703,-169.26586,2012,"hair crab","Total male",47,4.5,-1.3,116,2069
188010,59.99546,-168.6515,2012,"hair crab","Total male",40,5.1,-0.6,110,1198
188011,59.99924,-169.32185,2012,"hair crab","Total male",46,4.7,-1.2,115,1702
188037,60.3349,-168.67442,2012,"hair crab","Total male",37,5.3,-0.1,113,5249
188038,60.32902,-169.33349,2012,"hair crab","Total male",43,5.3,-1.1,114,3740
188039,60.33143,-170.02356,2012,"hair crab","Total male",53,4.7,-1.3,111,232
188040,60.65863,-171.42895,2012,"hair crab","Total male",63,6.6,-1.5,151,70
188041,60.66841,-172.10931,2012,"hair crab","Total male",61,6.3,-1.3,147,69
188042,60.67418,-172.78001,2012,"hair crab","Total male",44,5.7,0,149,68
188722,55.33864,-163.42658,2012,"hair crab","Total male",52,4.9,2.4,46,164
188723,55.66091,-163.41268,2012,"hair crab","Total male",81,4.4,1.8,45,71
188724,55.66048,-162.83417,2012,"hair crab","Total male",53,4.2,1.8,24,559
188930,56.00124,-162.24188,2012,"hair crab","Total male",72,4.8,0.8,21,146
188931,56.33006,-162.7915,2012,"hair crab","Total male",78,3.4,0.5,26,299
188932,56.3378,-162.17744,2012,"hair crab","Total male",77,4.5,0.1,20,234
188933,56.34074,-161.60712,2012,"hair crab","Total male",66,3.6,0.8,21,129
188934,56.36896,-169.41262,2012,"hair crab","Total male",128,7.9,3,184,192
188935,56.66797,-164.01584,2012,"hair crab","Total male",75,3.7,-0.3,42,79
188936,56.65601,-162.77385,2012,"hair crab","Total male",72,2.9,0,27,303
188937,56.65872,-162.19777,2012,"hair crab","Total male",72,3.5,-0.2,23,270
188938,56.6566,-161.59947,2012,"hair crab","Total male",89,3.3,0.1,22,997
188939,56.66459,-160.98803,2012,"hair crab","Total male",68,1,-0.6,17,208
188940,56.66565,-160.36198,2012,"hair crab","Total male",60,0.2,0.1,11,1236
188941,57.0019,-163.39375,2012,"hair crab","Total male",65,1.7,-0.5,41,146
188942,57.00179,-162.78791,2012,"hair crab","Total male",61,0.4,0.1,28,445
188943,57.00323,-162.17627,2012,"hair crab","Total male",59,0.6,0.7,24,130
188944,57.01485,-161.56276,2012,"hair crab","Total male",67,1.9,0.3,19,77
188945,56.99759,-160.95728,2012,"hair crab","Total male",63,1.2,0.1,16,774
188965,57.00399,-160.32765,2012,"hair crab","Total male",64,0.7,0.3,12,1467
189136,57.00797,-159.693,2012,"hair crab","Total male",56,0.1,0,5,218
189137,56.9975,-169.57499,2012,"hair crab","Total male",60,5,-0.1,130,285
189138,57.00226,-170.16323,2012,"hair crab","Total male",69,2.4,1.2,132,73
189139,57.3344,-167.12533,2012,"hair crab","Total male",69,4.1,-0.8,91,75
189140,57.33387,-163.39546,2012,"hair crab","Total male",53,1.3,1.1,40,467
189141,57.32752,-162.77458,2012,"hair crab","Total male",48,1.3,1.1,29,863
189142,57.32217,-162.14773,2012,"hair crab","Total male",50,1.1,1.1,25,271
189143,57.3335,-161.53905,2012,"hair crab","Total male",56,0.9,0.9,18,344
189144,57.33005,-160.9292,2012,"hair crab","Total male",64,0.4,-0.2,15,266
189145,57.33554,-160.29652,2012,"hair crab","Total male",62,0.5,-0.1,13,814
189146,57.3429,-168.98755,2012,"hair crab","Total male",71,5.1,0,126,265
189147,57.33351,-170.22615,2012,"hair crab","Total male",55,4.5,2.1,133,83
189148,57.16064,-169.89713,2012,"hair crab","Total male",50,3.3,3.2,137,1402
189149,57.11733,-170.45804,2012,"hair crab","Total male",52,2.4,2.3,129,4256
189150,57.66732,-164.62456,2012,"hair crab","Total male",52,2.3,1.7,57,155
189151,57.66104,-164.00083,2012,"hair crab","Total male",51,1.5,1.3,39,164
189152,57.66675,-163.385,2012,"hair crab","Total male",46,1.5,1.5,39,512
189153,57.66441,-162.75788,2012,"hair crab","Total male",43,1.6,1.6,30,479
189185,57.66421,-160.88516,2012,"hair crab","Total male",57,0.9,0.8,14,191
189186,57.668,-170.28052,2012,"hair crab","Total male",73,5.6,-0.2,134,73
189187,57.49775,-168.74744,2012,"hair crab","Total male",71,5.2,0.2,123,84
189188,57.50249,-169.36644,2012,"hair crab","Total male",70,5.5,0.4,125,162
189189,57.49883,-169.98315,2012,"hair crab","Total male",68,5.5,-0.2,139,80
189190,57.99324,-167.80035,2012,"hair crab","Total male",67,3.4,0.4,95,86
189191,57.9967,-165.25355,2012,"hair crab","Total male",50,3.5,2.3,96,75
189363,58.00072,-164.61248,2012,"hair crab","Total male",46,1.9,1.7,38,68
189364,58.00275,-163.99749,2012,"hair crab","Total male",46,2,1.6,38,319
189365,57.82559,-168.73368,2012,"hair crab","Total male",72,5.4,0,121,79
189366,58.32656,-167.19634,2012,"hair crab","Total male",53,3.7,1.3,97,102
189367,58.32784,-166.55483,2012,"hair crab","Total male",48,3.7,1.6,98,95
189368,58.32598,-165.9224,2012,"hair crab","Total male",44,3.6,2.1,99,83
189393,58.66311,-167.86751,2012,"hair crab","Total male",47,3.9,2.1,105,218
189394,58.66316,-168.51763,2012,"hair crab","Total male",53,4.8,1.1,120,186
189395,58.65937,-169.14549,2012,"hair crab","Total male",62,3.5,0,119,75
189396,58.9969,-167.88514,2012,"hair crab","Total male",43,3.9,-0.2,106,2232
189397,58.99245,-168.5417,2012,"hair crab","Total male",47,2.8,-1.2,107,216
189398,59.00689,-169.1713,2012,"hair crab","Total male",53,3.3,-1.3,118,238
189418,59.31769,-167.91119,2012,"hair crab","Total male",40,3.7,-0.8,108,1219
189589,59.33514,-168.57602,2012,"hair crab","Total male",42,3.9,-1.2,108,1210
189590,59.33701,-169.23753,2012,"hair crab","Total male",50,3.9,-1.3,117,350
189591,59.34233,-169.87163,2012,"hair crab","Total male",61,4.1,-1.4,114,206
186584,55.33013,-164.03948,2013,"hair crab","Total female",79,6.6,3.9,30,287
186778,59.34828,-167.26248,2013,"hair crab","Total female",32,3.8,3.8,84,78
186779,59.3279,-168.57501,2013,"hair crab","Total female",42,3.4,2.7,118,218
186780,59.33595,-169.24224,2013,"hair crab","Total female",50,4.9,2,121,73
186781,59.33249,-170.53881,2013,"hair crab","Total female",68,6.6,-1.3,131,72
186782,59.66678,-167.95616,2013,"hair crab","Total female",36,3,2.9,87,80
186783,59.6623,-168.62465,2013,"hair crab","Total female",40,3.9,2.7,119,245
186784,59.67307,-170.59376,2013,"hair crab","Total female",66,6,-1.5,126,62
186800,59.98365,-168.66764,2013,"hair crab","Total female",40,4,3.6,120,166
186801,60.00021,-169.3185,2013,"hair crab","Total female",46,4.9,1.2,123,215
186802,60.32694,-168.69082,2013,"hair crab","Total female",36,4.7,4.2,121,1387
186803,60.33333,-169.34059,2013,"hair crab","Total female",44,5.9,1.4,122,152
186804,60.326,-171.37834,2013,"hair crab","Total female",66,6,-1.3,125,70
186805,60.33519,-172.06416,2013,"hair crab","Total female",59,6.4,-1.5,132,78
186806,60.16278,-172.32795,2013,"hair crab","Total female",57,2.8,0.7,162,70
186807,60.66075,-172.74584,2013,"hair crab","Total female",44,4.9,0.8,130,81
187615,57.33753,-163.39388,2013,"hair crab","Total male",54,4.7,0.7,31,314
187616,57.32804,-162.75913,2013,"hair crab","Total male",50,3.9,1.9,24,2216
187617,57.32274,-162.15024,2013,"hair crab","Total male",50,4.1,2.1,21,2166
187618,57.3386,-161.5475,2013,"hair crab","Total male",56,3.7,2.4,16,1105
187619,57.32995,-160.93378,2013,"hair crab","Total male",62,4.3,2.6,14,2124
187620,57.33555,-160.29213,2013,"hair crab","Total male",62,3.7,3.1,9,62
187621,57.33079,-159.66249,2013,"hair crab","Total male",56,3.4,3.4,8,76
187622,57.33169,-168.99102,2013,"hair crab","Total male",70,5.1,0.7,100,416
187623,57.3252,-169.59831,2013,"hair crab","Total male",62,4.1,0,96,154
187624,57.33635,-170.23039,2013,"hair crab","Total male",55,5.1,3.7,110,340
187625,57.16902,-168.63352,2013,"hair crab","Total male",76,5.6,1.6,101,135
187626,57.15881,-169.89989,2013,"hair crab","Total male",50,3.2,3,109,508
187627,57.11272,-170.45264,2013,"hair crab","Total male",51,3.9,2.6,112,10950
187628,57.66522,-165.24974,2013,"hair crab","Total male",61,4.4,-0.1,48,74
187629,57.65658,-164.62091,2013,"hair crab","Total male",54,5,1.2,45,65
187630,57.6675,-163.99596,2013,"hair crab","Total male",50,4.5,1.4,40,317
187631,57.6699,-163.39627,2013,"hair crab","Total male",47,3.6,1.8,32,232
187632,57.66813,-162.76571,2013,"hair crab","Total male",44,3.6,2.6,23,73
187633,57.67091,-162.13043,2013,"hair crab","Total male",47,3.6,2.4,20,307
187634,57.67085,-161.51621,2013,"hair crab","Total male",54,3.4,1.9,17,156
187635,57.6723,-160.88057,2013,"hair crab","Total male",58,3.2,2.1,15,80
187636,57.66916,-168.39834,2013,"hair crab","Total male",71,4.7,0.2,94,77
187637,57.65879,-169.03439,2013,"hair crab","Total male",69,4.5,-0.2,96,163
187836,57.50328,-170.58144,2013,"hair crab","Total male",74,6.1,2.2,113,465
187837,58.00143,-167.81684,2013,"hair crab","Total male",66,3.4,0.8,92,78
187838,58.01354,-165.90307,2013,"hair crab","Total male",55,3.6,2.1,78,137
187839,57.9921,-165.25148,2013,"hair crab","Total male",50,4.3,1.6,47,170
187840,58.00006,-164.61302,2013,"hair crab","Total male",45,4,2.2,44,73
187841,57.99913,-164.01026,2013,"hair crab","Total male",46,3.9,2.3,41,146
187842,57.83431,-169.379,2013,"hair crab","Total male",66,4.5,0.2,93,701
187843,58.33622,-167.1836,2013,"hair crab","Total male",51,2.4,2.5,87,77
187844,58.33651,-166.54322,2013,"hair crab","Total male",47,3,2.9,78,78
187845,58.33297,-165.92484,2013,"hair crab","Total male",44,3.3,3.4,79,72
187846,58.32426,-165.29188,2013,"hair crab","Total male",45,4,1.8,46,297
187847,58.33459,-168.4629,2013,"hair crab","Total male",65,3.7,1,115,73
187848,58.3329,-169.12867,2013,"hair crab","Total male",68,4.3,0.3,118,102
187849,58.33297,-169.73243,2013,"hair crab","Total male",70,4.9,-0.5,117,68
187850,58.66436,-167.8838,2013,"hair crab","Total male",47,2.9,2.8,90,462
187851,58.6726,-167.19585,2013,"hair crab","Total male",44,3.2,3.3,86,67
187871,58.66122,-168.49575,2013,"hair crab","Total male",54,3.6,2.2,116,315
187872,58.66783,-169.15704,2013,"hair crab","Total male",63,4.8,0.1,119,201
187873,58.66457,-169.79487,2013,"hair crab","Total male",67,6.4,-0.7,130,152
187874,58.67105,-171.07802,2013,"hair crab","Total male",83,7.1,-1.2,136,68
187875,58.99732,-167.9028,2013,"hair crab","Total male",42,2.4,2.4,89,1987
187876,58.99936,-168.53096,2013,"hair crab","Total male",46,3.5,2.9,117,713
187877,59.01579,-169.18121,2013,"hair crab","Total male",54,5.1,1.9,120,142
187878,58.99732,-169.83515,2013,"hair crab","Total male",63,6.5,-0.8,129,140
187879,59,-170.47938,2013,"hair crab","Total male",71,6.9,-1.2,132,74
187880,59.00576,-171.12223,2013,"hair crab","Total male",77,6.9,-1.4,137,66
187881,59.32084,-167.91968,2013,"hair crab","Total male",40,2.4,2.3,88,316
187882,59.34828,-167.26248,2013,"hair crab","Total male",32,3.8,3.8,84,156
187883,59.31866,-166.59835,2013,"hair crab","Total male",28,4.4,4.5,81,80
187884,59.3279,-168.57501,2013,"hair crab","Total male",42,3.4,2.7,118,1748
187885,59.33595,-169.24224,2013,"hair crab","Total male",50,4.9,2,121,293
187886,59.33259,-169.8613,2013,"hair crab","Total male",60,6.2,-0.5,128,473
188060,59.33249,-170.53881,2013,"hair crab","Total male",68,6.6,-1.3,131,429
188061,59.33219,-171.16948,2013,"hair crab","Total male",75,6.9,-1.4,138,199
188237,55.33013,-164.03948,2013,"hair crab","Total male",79,6.6,3.9,30,144
188238,55.6629,-163.4136,2013,"hair crab","Total male",81,7.6,2.8,28,444
188239,55.66974,-162.8356,2013,"hair crab","Total male",53,6.5,2.9,27,230
188240,56.00828,-163.3807,2013,"hair crab","Total male",89,8,1.8,28,142
188241,55.99919,-162.82013,2013,"hair crab","Total male",78,7.2,2.4,26,228
188242,55.99878,-162.26491,2013,"hair crab","Total male",72,7.7,2.4,25,305
188243,56.32928,-161.63012,2013,"hair crab","Total male",64,5.5,2.6,12,729
188244,56.32996,-161.00936,2013,"hair crab","Total male",54,5.4,2.9,11,325
188256,56.66563,-162.79066,2013,"hair crab","Total male",72,6.5,1.3,26,458
188257,56.66251,-162.18358,2013,"hair crab","Total male",72,5.2,1.3,23,382
188258,56.67945,-161.58097,2013,"hair crab","Total male",89,4.9,1.6,14,775
188259,56.67132,-160.99277,2013,"hair crab","Total male",68,5.4,2.4,12,149
188260,56.67776,-169.52586,2013,"hair crab","Total male",79,2.9,1.6,105,125
188261,57.00086,-165.8752,2013,"hair crab","Total male",72,4.2,0.4,75,72
188262,57.0047,-163.39113,2013,"hair crab","Total male",66,5.4,0,30,77
188263,56.99627,-162.7906,2013,"hair crab","Total male",61,5,0.9,25,1887
188264,57.00044,-162.15892,2013,"hair crab","Total male",60,4.5,1.9,22,2153
188265,57.00052,-161.56401,2013,"hair crab","Total male",68,4.5,2,15,1364
188266,57.01145,-160.95217,2013,"hair crab","Total male",62,4.9,2.6,13,692
188267,56.99842,-160.34218,2013,"hair crab","Total male",63,4.6,3,10,360
188268,56.99916,-159.68894,2013,"hair crab","Total male",55,4.3,3.5,9,230
188269,56.99236,-168.34864,2013,"hair crab","Total male",82,5.8,1,71,365
188270,57.00736,-168.9472,2013,"hair crab","Total male",80,3.4,1.6,102,66
188271,56.99136,-169.55737,2013,"hair crab","Total male",59,1.9,0.5,98,363
188272,57.00956,-170.14628,2013,"hair crab","Total male",67,3.5,2.8,108,887
188273,56.84354,-169.91302,2013,"hair crab","Total male",72,3.7,2.4,106,291
189619,59.66678,-167.95616,2013,"hair crab","Total male",36,3,2.9,87,318
189620,59.66433,-167.26799,2013,"hair crab","Total male",31,4.3,4.3,83,86
189621,59.6623,-168.62465,2013,"hair crab","Total male",40,3.9,2.7,119,1963
189622,59.66564,-169.263,2013,"hair crab","Total male",48,4.5,1.8,122,212
189623,59.66648,-169.924,2013,"hair crab","Total male",57,4.9,-0.1,127,612
189624,59.67307,-170.59376,2013,"hair crab","Total male",66,6,-1.5,126,186
189625,59.66573,-171.2584,2013,"hair crab","Total male",72,7.4,-1.5,135,68
189626,59.66847,-171.8977,2013,"hair crab","Total male",77,6.3,-1.4,136,145
189627,60.01631,-167.99423,2013,"hair crab","Total male",25,2.9,2.8,86,228
189628,59.98365,-168.66764,2013,"hair crab","Total male",40,4,3.6,120,1326
189629,60.00021,-169.3185,2013,"hair crab","Total male",46,4.9,1.2,123,644
189630,60.00289,-169.95001,2013,"hair crab","Total male",54,5.7,-0.9,124,281
189631,60.00726,-170.61375,2013,"hair crab","Total male",64,6.1,-1.4,125,176
189632,60.32835,-167.98877,2013,"hair crab","Total male",31,3.7,3.8,85,154
189633,60.32694,-168.69082,2013,"hair crab","Total male",36,4.7,4.2,121,3900
189634,60.33333,-169.34059,2013,"hair crab","Total male",44,5.9,1.4,122,1518
189635,60.33089,-170.02305,2013,"hair crab","Total male",52,5.9,-1.3,123,500
189636,60.33458,-170.65129,2013,"hair crab","Total male",61,6.2,-1.5,124,126
189832,60.326,-171.37834,2013,"hair crab","Total male",66,6,-1.3,125,70
189833,60.33519,-172.06416,2013,"hair crab","Total male",59,6.4,-1.5,132,78
189834,60.6638,-171.42676,2013,"hair crab","Total male",63,6.3,-1.5,126,74
189835,60.66075,-172.74584,2013,"hair crab","Total male",44,4.9,0.8,130,81
189921,57.83431,-169.379,2013,"hair crab","Total female",66,4.5,0.2,93,701
189922,58.32426,-165.29188,2013,"hair crab","Total female",45,4,1.8,46,74
189923,58.99732,-167.9028,2013,"hair crab","Total female",42,2.4,2.4,89,74
193530,55.6629,-163.4136,2013,"hair crab","Total female",81,7.6,2.8,28,148
193531,55.99878,-162.26491,2013,"hair crab","Total female",72,7.7,2.4,25,229
193532,56.32928,-161.63012,2013,"hair crab","Total female",64,5.5,2.6,12,219
193533,56.66251,-162.18358,2013,"hair crab","Total female",72,5.2,1.3,23,229
